src,dst,rel,label
158370,154393,protein_protein,1
159934,159749,protein_protein,1
189498,161400,protein_protein,1
197852,156777,protein_protein,1
153582,158145,protein_protein,1
158305,186547,protein_protein,2
192900,195467,protein_protein,1
163646,172037,protein_protein,1
162550,158216,protein_protein,1
160790,194653,protein_protein,1
198487,162654,protein_protein,1
183567,192111,protein_protein,1
191428,162531,protein_protein,1
186548,160757,protein_protein,1
190246,188974,protein_protein,1
186911,158496,protein_protein,1
159058,199077,protein_protein,1
160139,159474,protein_protein,1
158930,156087,protein_protein,1
197712,198551,protein_protein,1
190413,198465,protein_protein,1
156353,160202,protein_protein,2
160833,162164,protein_protein,1
160313,164083,protein_protein,2
173472,158678,protein_protein,1
195808,197055,protein_protein,1
157620,195136,protein_protein,1
158319,158293,protein_protein,1
188661,183956,protein_protein,1
195891,195891,protein_protein,1
158736,158907,protein_protein,1
180944,162256,protein_protein,1
175488,189019,protein_protein,1
159800,191684,protein_protein,1
159917,195891,protein_protein,1
155447,158730,protein_protein,1
187682,195739,protein_protein,1
189264,171652,protein_protein,1
194004,160250,protein_protein,1
190359,158419,protein_protein,1
191476,153657,protein_protein,1
158862,164083,protein_protein,2
198366,160320,protein_protein,1
157775,195926,protein_protein,1
155864,155864,protein_protein,1
154535,155384,protein_protein,1
154604,185758,protein_protein,1
153407,157811,protein_protein,1
162297,192296,protein_protein,1
156630,193616,protein_protein,1
184878,186566,protein_protein,1
192873,183722,protein_protein,1
195533,198947,protein_protein,1
153339,160299,protein_protein,1
157808,163604,protein_protein,1
157575,163452,protein_protein,1
156346,160314,protein_protein,1
160219,173896,protein_protein,1
159634,160237,protein_protein,1
158236,157984,protein_protein,1
158627,195786,protein_protein,1
198044,183405,protein_protein,1
158593,197327,protein_protein,1
192955,190058,protein_protein,1
158360,165835,protein_protein,1
160313,194760,protein_protein,2
155010,179027,protein_protein,1
156557,181110,protein_protein,1
156045,191697,protein_protein,1
163939,179990,protein_protein,1
189946,195281,protein_protein,1
160316,161374,protein_protein,1
199012,153759,protein_protein,1
180925,159714,protein_protein,1
160394,159066,protein_protein,1
171871,195362,protein_protein,1
157287,161404,protein_protein,2
196701,157519,protein_protein,1
158628,186483,protein_protein,2
169117,157413,protein_protein,1
163311,195497,protein_protein,1
154918,154819,protein_protein,1
168437,163587,protein_protein,1
157730,189244,protein_protein,1
159143,160896,protein_protein,1
160360,160891,protein_protein,1
192261,195784,protein_protein,1
156970,193288,protein_protein,1
197005,160867,protein_protein,1
155992,187632,protein_protein,1
153705,194478,protein_protein,1
186548,159495,protein_protein,1
161372,159045,protein_protein,1
155401,187007,protein_protein,1
159458,172788,protein_protein,1
158151,157431,protein_protein,1
159350,159449,protein_protein,1
198884,195090,protein_protein,1
189201,171192,protein_protein,1
197956,154393,protein_protein,1
191226,180973,protein_protein,1
186612,155255,protein_protein,1
192838,153392,protein_protein,1
181647,154622,protein_protein,1
194386,196613,protein_protein,1
198487,190242,protein_protein,1
158365,155871,protein_protein,1
194940,162794,protein_protein,1
185140,195385,protein_protein,1
159654,190832,protein_protein,1
162818,187460,protein_protein,1
182779,160132,protein_protein,1
190925,160165,protein_protein,1
162534,194102,protein_protein,1
193676,187877,protein_protein,1
191312,154534,protein_protein,1
159027,181809,protein_protein,1
187420,192827,protein_protein,1
162818,195251,protein_protein,1
190344,158470,protein_protein,1
163022,196116,protein_protein,1
156024,160398,protein_protein,1
163235,176227,protein_protein,1
160939,159924,protein_protein,1
163558,160626,protein_protein,1
159959,194932,protein_protein,1
155014,162419,protein_protein,1
192736,193163,protein_protein,1
198712,162118,protein_protein,1
187674,182142,protein_protein,1
154552,180139,protein_protein,1
163591,190728,protein_protein,1
154093,153354,protein_protein,1
197301,189718,protein_protein,1
197081,193265,protein_protein,1
160874,182559,protein_protein,1
163644,190579,protein_protein,1
189075,157541,protein_protein,1
156517,153908,protein_protein,1
175012,175254,protein_protein,1
162910,153726,protein_protein,1
186926,181382,protein_protein,1
192482,179707,protein_protein,1
157344,160723,protein_protein,1
158043,186539,protein_protein,1
157731,162304,protein_protein,1
198509,160129,protein_protein,1
160036,192702,protein_protein,1
185806,198998,protein_protein,1
163264,158400,protein_protein,1
175805,198465,protein_protein,1
181647,167002,protein_protein,1
155554,156692,protein_protein,1
194891,157859,protein_protein,1
158256,157918,protein_protein,1
156221,183580,protein_protein,1
186690,195665,protein_protein,1
189270,188129,protein_protein,1
159197,160110,protein_protein,1
173817,189047,protein_protein,1
162622,78357,protein_protein,1
156410,190080,protein_protein,1
183976,166071,protein_protein,1
158135,159031,protein_protein,1
162341,176780,protein_protein,1
157431,189682,protein_protein,1
153407,157396,protein_protein,1
194888,197121,protein_protein,1
190100,160136,protein_protein,1
155554,158682,protein_protein,1
159384,198426,protein_protein,1
160382,159419,protein_protein,1
154424,173080,protein_protein,2
183709,160131,protein_protein,1
191843,187788,protein_protein,1
156451,190966,protein_protein,1
180713,155916,protein_protein,1
199002,186572,protein_protein,1
156045,159234,protein_protein,1
182987,188009,protein_protein,1
180135,184804,protein_protein,1
195377,185149,protein_protein,1
160280,192031,protein_protein,1
189672,184981,protein_protein,1
194028,190522,protein_protein,1
160219,194531,protein_protein,1
159608,164121,protein_protein,1
185332,181858,protein_protein,1
158140,191453,protein_protein,1
156460,161438,protein_protein,1
162452,159443,protein_protein,1
156964,195768,protein_protein,1
192736,175021,protein_protein,1
197449,160981,protein_protein,1
160280,167574,protein_protein,1
158806,160321,protein_protein,1
158895,156703,protein_protein,1
188173,190926,protein_protein,1
172693,188989,protein_protein,1
162293,159018,protein_protein,1
159504,198517,protein_protein,1
197409,191137,protein_protein,1
196717,160750,protein_protein,1
184981,190876,protein_protein,1
159319,160243,protein_protein,1
159731,163298,protein_protein,1
191915,159130,protein_protein,1
158397,159945,protein_protein,1
157648,177965,protein_protein,1
194981,182459,protein_protein,1
187052,155073,protein_protein,1
187272,195668,protein_protein,1
191922,181450,protein_protein,1
193047,158624,protein_protein,1
162331,197268,protein_protein,1
153832,163246,protein_protein,1
180825,154757,protein_protein,1
153621,156576,protein_protein,1
192323,159389,protein_protein,1
153326,179622,protein_protein,1
189311,187810,protein_protein,1
160921,160225,protein_protein,1
189372,181105,protein_protein,1
154925,159173,protein_protein,1
156717,195303,protein_protein,1
165017,160624,protein_protein,1
160328,160464,protein_protein,1
186947,156472,protein_protein,1
197146,179161,protein_protein,1
158328,189952,protein_protein,1
184446,192317,protein_protein,1
163270,172881,protein_protein,1
158744,158957,protein_protein,1
186983,194479,protein_protein,1
162533,174093,protein_protein,1
157613,163646,protein_protein,1
190344,158554,protein_protein,1
192723,156686,protein_protein,1
158207,159959,protein_protein,1
186426,196641,protein_protein,1
160426,158397,protein_protein,1
183058,158128,protein_protein,1
188138,155674,protein_protein,1
186609,155059,protein_protein,1
160887,191955,protein_protein,1
181086,190545,protein_protein,1
156421,172001,protein_protein,1
185941,196721,protein_protein,1
191105,163550,protein_protein,1
187267,183482,protein_protein,1
156444,188128,protein_protein,1
188362,161542,protein_protein,1
158127,172001,protein_protein,1
190845,156614,protein_protein,1
160167,156370,protein_protein,1
197214,159482,protein_protein,1
157856,197945,protein_protein,1
166232,194753,protein_protein,1
155850,96222,protein_protein,1
153974,190938,protein_protein,1
167568,174695,protein_protein,1
177055,187274,protein_protein,1
195441,163263,protein_protein,1
156752,157508,protein_protein,1
76102,189277,protein_protein,1
158851,159177,protein_protein,1
160093,186986,protein_protein,1
187817,198012,protein_protein,1
155155,159270,protein_protein,1
162493,193013,protein_protein,1
160368,159443,protein_protein,2
153453,156180,protein_protein,1
190478,183960,protein_protein,1
159854,178980,protein_protein,2
155034,186925,protein_protein,1
185193,195895,protein_protein,1
163248,156488,protein_protein,1
153770,159048,protein_protein,1
163558,153587,protein_protein,1
162535,161373,protein_protein,1
186605,181525,protein_protein,1
155554,158287,protein_protein,1
189535,163345,protein_protein,1
163571,186483,protein_protein,2
173886,181710,protein_protein,1
198321,156472,protein_protein,1
162534,189933,protein_protein,1
183071,157955,protein_protein,1
153326,186867,protein_protein,1
157723,180501,protein_protein,1
198909,197214,protein_protein,1
188089,197715,protein_protein,1
180652,159136,protein_protein,1
198998,197984,protein_protein,1
162767,192806,protein_protein,1
189943,189753,protein_protein,1
158217,182718,protein_protein,1
191031,155150,protein_protein,1
163069,186671,protein_protein,1
158360,190371,protein_protein,1
187142,193985,protein_protein,1
159843,181732,protein_protein,1
189075,180752,protein_protein,1
159398,168323,protein_protein,1
185843,185843,protein_protein,1
170328,181490,protein_protein,1
162070,162070,protein_protein,1
191975,157689,protein_protein,1
158637,198956,protein_protein,1
159143,175482,protein_protein,1
159352,160955,protein_protein,1
154846,191885,protein_protein,1
187406,159121,protein_protein,1
156446,162319,protein_protein,2
192223,189809,protein_protein,1
189535,162416,protein_protein,1
155654,189389,protein_protein,1
192613,179552,protein_protein,1
157780,181088,protein_protein,1
190408,191853,protein_protein,1
190672,156472,protein_protein,1
197682,186488,protein_protein,1
159350,162519,protein_protein,1
158441,157375,protein_protein,1
156184,176637,protein_protein,1
158130,163023,protein_protein,1
156370,198427,protein_protein,1
189341,194603,protein_protein,1
185693,198977,protein_protein,1
154716,162793,protein_protein,1
156323,174116,protein_protein,1
198322,191374,protein_protein,1
160426,156713,protein_protein,1
160300,159174,protein_protein,1
185843,159177,protein_protein,1
185813,156632,protein_protein,1
187699,187486,protein_protein,1
157471,159824,protein_protein,1
187155,187306,protein_protein,1
187233,154653,protein_protein,1
180501,158883,protein_protein,1
157808,196180,protein_protein,1
156538,189323,protein_protein,1
160864,160368,protein_protein,1
198873,192134,protein_protein,1
160827,158621,protein_protein,1
158071,198968,protein_protein,1
163245,155046,protein_protein,1
187460,192342,protein_protein,1
197651,162450,protein_protein,1
155394,198998,protein_protein,1
189946,160409,protein_protein,1
186474,164328,protein_protein,1
156298,155159,protein_protein,1
190947,160229,protein_protein,1
158971,189378,protein_protein,1
187741,196113,protein_protein,1
157280,186450,protein_protein,1
156104,175065,protein_protein,1
159881,196378,protein_protein,1
196208,160980,protein_protein,1
156145,167914,protein_protein,1
194940,160961,protein_protein,1
156410,183348,protein_protein,1
195107,155927,protein_protein,1
158593,159447,protein_protein,1
157605,159663,protein_protein,1
159233,199030,protein_protein,1
158108,198455,protein_protein,1
182472,159287,protein_protein,1
164069,198708,protein_protein,1
157288,198432,protein_protein,1
198545,159133,protein_protein,1
196686,157721,protein_protein,1
191677,160646,protein_protein,1
153361,187657,protein_protein,1
155779,165375,protein_protein,1
195748,154705,protein_protein,1
156700,194364,protein_protein,1
190484,160393,protein_protein,1
160202,158642,protein_protein,2
153844,191008,protein_protein,1
189916,185817,protein_protein,1
159490,177327,protein_protein,1
156421,194819,protein_protein,1
189607,158473,protein_protein,1
160864,158108,protein_protein,1
163641,197636,protein_protein,1
186874,198108,protein_protein,1
159379,193910,protein_protein,1
198497,186528,protein_protein,1
186610,155177,protein_protein,1
198569,156428,protein_protein,1
160426,190292,protein_protein,1
179820,160864,protein_protein,1
156186,172614,protein_protein,1
160217,156699,protein_protein,1
195581,175874,protein_protein,1
160807,156672,protein_protein,1
186680,188010,protein_protein,1
155405,160627,protein_protein,1
153339,158614,protein_protein,1
153406,157605,protein_protein,1
156185,171914,protein_protein,1
158352,196364,protein_protein,1
187612,198418,protein_protein,1
157371,198091,protein_protein,1
160373,160432,protein_protein,1
178957,183668,protein_protein,1
