src,dst,rel,label
662,6556,protein_protein,1
11848,16484,protein_protein,1
4369,8270,protein_protein,1
8227,16106,protein_protein,1
11920,10026,protein_protein,1
3234,17073,protein_protein,1
6888,1957,protein_protein,1
2832,5249,protein_protein,1
312,7063,protein_protein,1
4912,11312,protein_protein,1
7564,3844,protein_protein,1
1422,10652,protein_protein,1
1313,1892,protein_protein,1
4073,16339,protein_protein,1
1028,4459,protein_protein,1
13107,16385,protein_protein,1
3161,13352,protein_protein,1
8313,10926,protein_protein,1
1026,5495,protein_protein,2
9778,550,protein_protein,1
312,908,protein_protein,1
12769,15059,protein_protein,1
4888,7033,protein_protein,1
1839,2136,protein_protein,1
1100,2408,protein_protein,2
13317,10338,protein_protein,1
2727,350,protein_protein,1
9030,8087,protein_protein,1
13593,13935,protein_protein,1
772,533,protein_protein,1
1026,8413,protein_protein,1
13359,8851,protein_protein,1
858,1315,protein_protein,1
4768,7915,protein_protein,1
10322,9746,protein_protein,1
8674,7585,protein_protein,1
341,5576,protein_protein,1
4895,6860,protein_protein,1
2078,2154,protein_protein,1
2292,2712,protein_protein,1
6186,3768,protein_protein,1
649,3516,protein_protein,1
3353,8615,protein_protein,1
12321,1795,protein_protein,1
1597,780,protein_protein,1
1892,12340,protein_protein,1
6792,4815,protein_protein,1
1650,6435,protein_protein,1
1636,11984,protein_protein,1
5027,9174,protein_protein,1
149,5802,protein_protein,1
2769,241,protein_protein,1
12434,1499,protein_protein,1
2077,11121,protein_protein,1
864,6561,protein_protein,1
2649,4669,protein_protein,1
6532,6189,protein_protein,2
1416,1129,protein_protein,1
7829,7936,protein_protein,1
1263,2593,protein_protein,1
2767,10580,protein_protein,1
10767,342,protein_protein,1
2236,5518,protein_protein,1
1226,927,protein_protein,1
342,1025,protein_protein,1
4584,11416,protein_protein,1
9587,5162,protein_protein,1
5155,11362,protein_protein,1
2616,1637,protein_protein,2
2013,724,protein_protein,1
10434,6569,protein_protein,1
56,11464,protein_protein,1
5745,11657,protein_protein,1
11946,348,protein_protein,2
2573,3248,protein_protein,1
3424,16232,protein_protein,1
7631,6987,protein_protein,1
3471,11912,protein_protein,1
5401,7786,protein_protein,1
12580,803,protein_protein,1
8793,3642,protein_protein,1
1293,6195,protein_protein,1
13000,598,protein_protein,1
2003,1981,protein_protein,2
1390,1214,protein_protein,1
3695,6460,protein_protein,1
10033,10766,protein_protein,1
11343,3896,protein_protein,1
864,6286,protein_protein,1
4635,2188,protein_protein,1
1249,669,protein_protein,1
12340,3458,protein_protein,1
168,1185,protein_protein,2
4109,11332,protein_protein,1
9118,9980,protein_protein,1
3559,1039,protein_protein,1
4987,7786,protein_protein,1
2984,6611,protein_protein,1
1090,8961,protein_protein,1
505,5772,protein_protein,2
9496,14097,protein_protein,1
829,2928,protein_protein,1
11913,14026,protein_protein,1
7617,6189,protein_protein,1
3351,553,protein_protein,1
4844,1248,protein_protein,1
5619,4281,protein_protein,1
229,5458,protein_protein,1
663,7472,protein_protein,1
7790,6786,protein_protein,1
185,6499,protein_protein,2
905,7901,protein_protein,1
8549,5809,protein_protein,1
78,6016,protein_protein,1
431,4997,protein_protein,2
1868,824,protein_protein,1
8439,10851,protein_protein,1
7184,1958,protein_protein,1
1465,412,protein_protein,1
4910,16443,protein_protein,1
12428,2639,protein_protein,1
5909,14,protein_protein,1
528,6280,protein_protein,1
185,862,protein_protein,1
13301,1375,protein_protein,1
7747,2366,protein_protein,1
334,18101,protein_protein,1
71,5254,protein_protein,1
12462,5846,protein_protein,1
7125,7326,protein_protein,1
6444,5537,protein_protein,1
11412,7540,protein_protein,1
15410,9938,protein_protein,1
520,17246,protein_protein,1
6771,6725,protein_protein,1
5348,1651,protein_protein,1
6588,32,protein_protein,2
3037,15256,protein_protein,1
1357,14933,protein_protein,1
3001,7490,protein_protein,2
523,5461,protein_protein,1
408,12244,protein_protein,1
732,301,protein_protein,1
2009,11481,protein_protein,1
9977,6471,protein_protein,1
2616,6481,protein_protein,2
3009,11412,protein_protein,1
8085,2500,protein_protein,1
6679,12365,protein_protein,1
7551,11256,protein_protein,1
1493,7355,protein_protein,1
1409,15752,protein_protein,1
1414,8044,protein_protein,1
948,16800,protein_protein,1
3448,8759,protein_protein,1
6143,14704,protein_protein,1
6316,14838,protein_protein,1
1892,11082,protein_protein,1
3494,9754,protein_protein,1
12230,14790,protein_protein,1
2760,9192,protein_protein,1
746,10469,protein_protein,1
1171,2955,protein_protein,1
10717,2816,protein_protein,1
638,638,protein_protein,1
6633,5067,protein_protein,2
926,6799,protein_protein,1
9388,10608,protein_protein,1
3993,4746,protein_protein,2
192,7830,protein_protein,1
7153,1819,protein_protein,1
352,9987,protein_protein,1
4964,13237,protein_protein,1
7321,7342,protein_protein,2
4983,769,protein_protein,1
7204,16229,protein_protein,1
12077,6798,protein_protein,1
8239,10393,protein_protein,1
417,14822,protein_protein,1
4231,601,protein_protein,1
6531,7670,protein_protein,1
4177,8788,protein_protein,1
1767,8200,protein_protein,1
3461,2395,protein_protein,1
3533,1592,protein_protein,1
1322,7676,protein_protein,1
6546,14588,protein_protein,1
2061,10421,protein_protein,1
185,7355,protein_protein,2
5184,587,protein_protein,2
6842,2942,protein_protein,1
281,18055,protein_protein,1
9290,2814,protein_protein,1
383,1636,protein_protein,1
8680,13361,protein_protein,1
499,1683,protein_protein,1
5823,6281,protein_protein,1
11180,7160,protein_protein,1
3590,1483,protein_protein,1
2455,1711,protein_protein,1
12414,8380,protein_protein,1
9,15016,protein_protein,1
10974,708,protein_protein,1
10900,5174,protein_protein,1
9967,10841,protein_protein,1
10307,261,protein_protein,1
1977,12265,protein_protein,1
5211,2707,protein_protein,1
12672,7251,protein_protein,1
13673,7943,protein_protein,1
3648,5999,protein_protein,1
6233,6829,protein_protein,1
12429,15891,protein_protein,1
8625,10109,protein_protein,1
7543,12634,protein_protein,1
2948,597,protein_protein,1
9745,8341,protein_protein,1
5456,9321,protein_protein,1
775,3167,protein_protein,1
797,7519,protein_protein,1
9444,1657,protein_protein,1
431,5462,protein_protein,2
6942,4083,protein_protein,1
9700,10864,protein_protein,1
286,11663,protein_protein,1
4427,12916,protein_protein,1
6498,4806,protein_protein,1
2207,6322,protein_protein,1
2038,12333,protein_protein,1
8330,644,protein_protein,1
4277,15991,protein_protein,1
6693,84,protein_protein,1
9878,8279,protein_protein,1
948,342,protein_protein,1
3023,14964,protein_protein,1
4941,4987,protein_protein,1
1940,5424,protein_protein,1
14203,15165,protein_protein,1
2616,6246,protein_protein,2
5348,2689,protein_protein,1
10788,15327,protein_protein,1
7377,410,protein_protein,1
605,15455,protein_protein,2
3563,18792,protein_protein,1
136,9554,protein_protein,1
8345,11663,protein_protein,1
431,3360,protein_protein,2
12708,15589,protein_protein,1
9903,11021,protein_protein,1
8782,11318,protein_protein,1
431,17101,protein_protein,1
1057,1710,protein_protein,1
4213,216,protein_protein,1
185,6784,protein_protein,1
1196,6041,protein_protein,1
12599,16829,protein_protein,1
5715,786,protein_protein,1
4293,11473,protein_protein,1
806,1131,protein_protein,1
7358,14571,protein_protein,1
10605,15668,protein_protein,1
12527,2440,protein_protein,1
7585,5160,protein_protein,1
4126,505,protein_protein,2
1277,9343,protein_protein,1
7540,9902,protein_protein,1
5780,6851,protein_protein,1
1492,13,protein_protein,2
10915,5855,protein_protein,1
230,5942,protein_protein,1
431,6672,protein_protein,2
12338,4148,protein_protein,1
4837,8244,protein_protein,1
47,7668,protein_protein,1
667,15208,protein_protein,1
1059,1842,protein_protein,1
6183,1019,protein_protein,1
185,6866,protein_protein,1
2300,13378,protein_protein,1
8656,8623,protein_protein,1
3857,10616,protein_protein,1
7486,2191,protein_protein,1
5314,1868,protein_protein,1
4011,7822,protein_protein,1
955,6757,protein_protein,2
1980,14961,protein_protein,2
336,17606,protein_protein,1
1342,7011,protein_protein,1
1892,16212,protein_protein,1
3353,17098,protein_protein,1
6708,7683,protein_protein,1
1692,1067,protein_protein,2
4200,3386,protein_protein,1
1963,12999,protein_protein,1
4172,16536,protein_protein,1
5608,3120,protein_protein,1
6629,10762,protein_protein,1
78,3557,protein_protein,1
12383,568,protein_protein,1
10436,16176,protein_protein,1
139,3563,protein_protein,1
9272,846,protein_protein,1
1681,9093,protein_protein,1
6544,6689,protein_protein,2
58,3834,protein_protein,1
1059,11671,protein_protein,1
394,895,protein_protein,1
817,10008,protein_protein,1
2146,6059,protein_protein,2
2005,10021,protein_protein,1
7127,949,protein_protein,1
7447,1340,protein_protein,1
4580,826,protein_protein,1
9394,10883,protein_protein,1
6151,7664,protein_protein,1
7050,5035,protein_protein,1
956,4867,protein_protein,1
1977,11991,protein_protein,1
6151,11488,protein_protein,1
3212,4615,protein_protein,1
9290,6524,protein_protein,1
12828,12886,protein_protein,1
9487,14888,protein_protein,1
1260,5983,protein_protein,1
517,2514,protein_protein,1
505,6113,protein_protein,2
2620,12151,protein_protein,1
12295,7083,protein_protein,1
671,14644,protein_protein,1
9821,8657,protein_protein,1
1306,7143,protein_protein,1
1121,6,protein_protein,1
2944,6113,protein_protein,1
9887,3809,protein_protein,1
3554,4134,protein_protein,1
1185,11197,protein_protein,1
9065,1120,protein_protein,1
4807,6731,protein_protein,2
1422,4437,protein_protein,1
2140,5626,protein_protein,1
13126,8581,protein_protein,1
5780,12286,protein_protein,1
2269,3866,protein_protein,1
431,16674,protein_protein,2
6122,9480,protein_protein,1
818,525,protein_protein,1
13841,7263,protein_protein,1
11848,6230,protein_protein,1
673,6344,protein_protein,1
3252,5102,protein_protein,1
6589,6689,protein_protein,2
2994,14538,protein_protein,1
12040,7365,protein_protein,1
1864,7167,protein_protein,2
12340,769,protein_protein,1
1773,6023,protein_protein,1
1465,5316,protein_protein,1
6531,7163,protein_protein,1
80,7343,protein_protein,2
1125,1042,protein_protein,1
8085,11728,protein_protein,1
10636,8145,protein_protein,1
2986,5969,protein_protein,1
7120,10537,protein_protein,1
96,1340,protein_protein,1
3053,5957,protein_protein,1
3529,635,protein_protein,1
5090,16857,protein_protein,1
12177,11474,protein_protein,1
5366,9164,protein_protein,2
2862,6760,protein_protein,1
8647,9004,protein_protein,1
12893,12768,protein_protein,1
1414,6471,protein_protein,1
5082,2764,protein_protein,1
1855,6765,protein_protein,1
5833,14303,protein_protein,1
3448,2885,protein_protein,1
8107,12171,protein_protein,1
1431,7798,protein_protein,1
5609,6794,protein_protein,1
948,12280,protein_protein,1
2957,3531,protein_protein,1
1565,4870,protein_protein,1
4060,5342,protein_protein,1
5013,10769,protein_protein,1
5916,180,protein_protein,1
12327,4789,protein_protein,1
7320,2079,protein_protein,2
67,1903,protein_protein,1
1342,1929,protein_protein,1
2948,285,protein_protein,1
3310,8367,protein_protein,1
4845,7160,protein_protein,1
7358,17855,protein_protein,1
1579,1596,protein_protein,1
2918,250,protein_protein,1
1335,14049,protein_protein,1
7619,4043,protein_protein,1
14609,14796,protein_protein,1
6594,1512,protein_protein,1
398,861,protein_protein,1
3956,11527,protein_protein,1
6850,19184,protein_protein,1
14754,3896,protein_protein,1
658,14936,protein_protein,1
955,6940,protein_protein,1
10482,12280,protein_protein,1
2131,5556,protein_protein,1
331,14745,protein_protein,1
70,2968,protein_protein,1
6002,7972,protein_protein,1
4140,769,protein_protein,1
121,401,protein_protein,1
412,5468,protein_protein,1
5366,5122,protein_protein,2
6042,1571,protein_protein,1
14345,256,protein_protein,1
431,1587,protein_protein,2
9030,3630,protein_protein,1
14119,3436,protein_protein,1
9110,7163,protein_protein,1
778,558,protein_protein,1
7510,15627,protein_protein,1
6827,6534,protein_protein,1
2635,11589,protein_protein,2
722,2814,protein_protein,1
6170,392,protein_protein,1
1012,128,protein_protein,1
1313,673,protein_protein,1
6531,6286,protein_protein,1
1059,154,protein_protein,1
8145,5977,protein_protein,1
1883,8544,protein_protein,1
722,7981,protein_protein,1
6312,7225,protein_protein,1
14308,12446,protein_protein,1
930,7689,protein_protein,1
6332,6539,protein_protein,1
11371,4747,protein_protein,1
341,8597,protein_protein,1
2412,16553,protein_protein,1
3105,851,protein_protein,1
12678,2910,protein_protein,1
10285,17480,protein_protein,1
337,347,protein_protein,1
1071,231,protein_protein,1
605,18144,protein_protein,2
5252,263,protein_protein,1
7651,9314,protein_protein,1
8624,4655,protein_protein,1
2616,1461,protein_protein,2
3413,7178,protein_protein,1
2616,9822,protein_protein,2
5515,12914,protein_protein,1
6088,5662,protein_protein,1
12393,1984,protein_protein,1
13188,16676,protein_protein,1
586,12163,protein_protein,1
14332,1620,protein_protein,1
7127,1135,protein_protein,1
70,888,protein_protein,1
1072,16216,protein_protein,1
12632,17062,protein_protein,1
4256,11045,protein_protein,1
10195,10256,protein_protein,1
818,1758,protein_protein,1
9203,9407,protein_protein,1
691,7284,protein_protein,1
12879,13051,protein_protein,1
1019,6173,protein_protein,1
5503,1331,protein_protein,1
1772,17382,protein_protein,1
7092,16128,protein_protein,1
96,81,protein_protein,1
12278,11313,protein_protein,1
828,11196,protein_protein,1
7651,8079,protein_protein,1
136,7178,protein_protein,1
8043,8042,protein_protein,1
6459,6670,protein_protein,1
7016,10537,protein_protein,1
6847,2888,protein_protein,1
948,15160,protein_protein,1
826,3559,protein_protein,1
2362,10435,protein_protein,1
6030,7014,protein_protein,1
12270,7639,protein_protein,1
2814,4859,protein_protein,1
685,15818,protein_protein,1
435,7281,protein_protein,1
1638,3955,protein_protein,1
12343,5011,protein_protein,1
6392,17597,protein_protein,1
1977,6781,protein_protein,1
1144,5269,protein_protein,1
3387,14476,protein_protein,1
1414,6115,protein_protein,1
11557,586,protein_protein,1
1977,12704,protein_protein,1
5458,11702,protein_protein,1
313,1705,protein_protein,2
7816,998,protein_protein,1
10564,15991,protein_protein,1
960,830,protein_protein,1
5,332,protein_protein,1
7099,434,protein_protein,1
4109,6694,protein_protein,1
7053,11905,protein_protein,1
173,4522,protein_protein,2
982,207,protein_protein,1
2052,8159,protein_protein,1
10160,7031,protein_protein,1
9890,7977,protein_protein,1
1964,11196,protein_protein,1
3666,6913,protein_protein,1
10285,203,protein_protein,1
11750,16802,protein_protein,1
10935,1314,protein_protein,1
109,13180,protein_protein,1
1849,9018,protein_protein,1
2727,8751,protein_protein,1
8549,11309,protein_protein,1
4739,2307,protein_protein,1
99,6536,protein_protein,1
12021,2310,protein_protein,1
